Customer_ID,Age,Gender,Religion,Season,Festival,Fashion_Trend,Purchasing Power,Avg_Spend,Family_Size,Urban_Rural,Education_Level,Preferred_Clothing_Type,Color,Pattern,Material,Fashion_Influence_Source,Cluster,Fashion Influence,Product Range,Customer Experience,Online Presence,sales,promotion,inventory,timestamp,date,Income,Spending_Score,cluster_name
C0101,26.0,Female,Hindu,Summer,,High,Medium,3296,5,Urban,Postgraduate,Sarees / Salwar Kameez,Dark,,Cotton,Social Media,1,Celebrities,Original Fit,Excellent,,191,No,249,4/24/2025 6:03,4/11/2023,49504,90,Festival-Driven High Spenders
C0102,25.0,Female,Christian,Rainy,,Medium,Medium,1532,4,Rural,Undergraduate,Indo-Western,,Checks,Silk,E-Commerce Trends,2,Local Trends,Original Fit,Average,Moderate,206,Yes,309,12/30/2024 23:56,4/12/2023,43159,13,Comfort-First Traditional Buyers
C0103,,Male,Muslim,Winter,Eid,Medium,Low,3672,7,Urban,High School,Western Casual,Pastel,Solid,,Traditional Media,1,Celebrities,Men's Wear,Poor,Strong,223,No,386,6/25/2024 21:06,4/13/2023,23986,62,Festival-Driven High Spenders
C0104,,Female,Muslim,Summer,None,Low,Medium,1965,2,Rural,High School,Festive Wear,Neutral,Solid,Rayon,Celebrity Trends,0,Local Trends,Men's Wear,Good,Weak,197,No,303,11/5/2024 12:27,4/14/2023,71858,82,Price-Sensitive Young Fashionistas
C0105,50.0,Male,Christian,Summer,Diwali,High,Low,1351,5,Urban,High School,Formal Wear,,Solid,Silk,E-Commerce Trends,0,Celebrities,,Poor,Moderate,191,No,306,12/15/2024 20:24,4/15/2023,22666,89,Price-Sensitive Young Fashionistas
C0106,40.0,Male,Christian,Rainy,Diwali,High,High,1211,5,Urban,Postgraduate,Ethnic Wear,Bright,Printed,Silk,Local Culture,0,,Original Fit,Excellent,Strong,217,No,266,6/3/2024 23:55,4/16/2023,48660,97,Price-Sensitive Young Fashionistas
C0107,41.0,Female,Hindu,Winter,Eid,High,Medium,1137,5,Urban,Graduate,Casual/Formal,Neutral,Checks,Rayon,Social Media,2,Social Media,Men's Wear,Average,Moderate,184,No,302,4/20/2025 17:08,4/17/2023,13561,60,Comfort-First Traditional Buyers
C0108,54.0,Female,Hindu,,Eid,High,Low,2319,6,Rural,Postgraduate,Western Casual,,Printed,,Social Media,3,Local Trends,Women's Wear,Excellent,Strong,228,Yes,399,3/1/2025 17:35,4/18/2023,36854,43,Seasonal Trend Followers
C0109,52.0,Male,Christian,Summer,Diwali,High,Medium,3144,3,Rural,Undergraduate,Formal Wear,,Solid,Silk,Traditional Media,3,Social Media,Women's Wear,Good,Strong,203,No,348,12/7/2024 9:16,4/19/2023,74505,76,Seasonal Trend Followers
C0110,57.0,Female,Muslim,Winter,Christmas,High,High,2339,7,Rural,Undergraduate,Fusion Wear,,Floral,Silk,Celebrity Trends,0,Social Media,Original Fit,Excellent,,182,No,289,1/9/2025 1:33,4/20/2023,62251,100,Price-Sensitive Young Fashionistas
C0111,39.0,Female,Hindu,Winter,None,High,High,2378,4,Rural,Postgraduate,Fusion Wear,Pastel,Checks,Cotton,Celebrity Trends,0,Local Trends,Women's Wear,Average,Weak,219,No,290,8/21/2024 13:01,4/21/2023,32662,68,Price-Sensitive Young Fashionistas
C0112,44.0,Female,Hindu,Summer,None,Medium,High,2156,3,Urban,Graduate,Formal Wear,Pastel,Printed,Wool,Local Culture,2,Social Media,Accessories,Good,Weak,208,No,325,5/15/2024 21:09,4/22/2023,18392,5,Comfort-First Traditional Buyers
C0113,52.0,Female,Muslim,Winter,Christmas,High,Medium,1161,5,Urban,High School,Formal Wear,Neutral,Checks,Cotton,Social Media,2,Local Trends,Men's Wear,Good,Strong,194,No,298,9/21/2024 19:49,4/23/2023,40535,37,Comfort-First Traditional Buyers
C0114,,Female,Hindu,Winter,Christmas,High,Medium,1729,2,Urban,Postgraduate,Traditional,Bright,Floral,Cotton,Social Media,2,Social Media,Men's Wear,Average,Weak,214,No,263,10/17/2024 5:44,4/24/2023,88603,72,Comfort-First Traditional Buyers
C0115,52.0,Female,Muslim,Rainy,Christmas,Medium,Low,2724,5,Urban,Graduate,Traditional,Pastel,Printed,Wool,Traditional Media,1,Local Trends,Men's Wear,Average,Strong,200,Yes,327,2/9/2025 21:05,4/25/2023,62256,92,Festival-Driven High Spenders
C0116,54.0,,Muslim,Summer,Christmas,High,,1749,4,Rural,Undergraduate,Party Wear,Bright,Solid,Wool,Traditional Media,2,Local Trends,Original Fit,Average,Weak,213,Yes,273,8/31/2024 2:00,4/26/2023,99135,31,Comfort-First Traditional Buyers
C0117,31.0,Female,Muslim,Summer,Christmas,Medium,Medium,1697,4,Urban,Graduate,Indo-Western,,Printed,Rayon,Social Media,2,Local Trends,Women's Wear,Excellent,Moderate,208,Yes,297,1/18/2025 14:47,4/27/2023,45222,9,Comfort-First Traditional Buyers
C0118,20.0,Female,,Summer,Christmas,Medium,High,3065,6,Urban,High School,Sarees / Salwar Kameez,Neutral,Checks,Wool,Traditional Media,1,Celebrities,Accessories,Poor,Weak,220,No,323,11/20/2024 20:35,4/28/2023,87373,51,Festival-Driven High Spenders
C0119,18.0,Female,Christian,Summer,None,High,,3458,3,Urban,Postgraduate,Fusion Wear,Pastel,Checks,Silk,E-Commerce Trends,3,Social Media,Original Fit,Excellent,Strong,195,Yes,241,1/27/2025 2:35,4/29/2023,89575,29,Seasonal Trend Followers
C0120,22.0,Male,Christian,Summer,Christmas,High,Low,2867,5,Rural,Postgraduate,Ethnic Wear,Neutral,Checks,Wool,Local Culture,1,Celebrities,Men's Wear,Excellent,Strong,203,No,282,3/25/2025 23:22,4/30/2023,94651,78,Festival-Driven High Spenders
C0121,43.0,Male,Muslim,Winter,Diwali,Medium,Low,2202,3,Rural,High School,Hijab/Abaya,Dark,Checks,Rayon,Social Media,0,Social Media,Accessories,Poor,Weak,199,No,300,10/27/2024 14:10,5/1/2023,73335,40,Price-Sensitive Young Fashionistas
C0122,31.0,,Muslim,Rainy,Christmas,Low,Low,2402,6,Rural,Graduate,Festive Wear,Dark,Solid,Rayon,Local Culture,2,Social Media,Men's Wear,Average,Moderate,191,No,330,2/14/2025 7:01,5/2/2023,20965,41,Comfort-First Traditional Buyers
C0123,56.0,Male,Christian,,Christmas,Low,Low,3079,5,Urban,High School,Fusion Wear,Pastel,Printed,Rayon,E-Commerce Trends,3,Social Media,Men's Wear,Average,,156,No,273,2/1/2025 10:37,5/3/2023,34538,86,Seasonal Trend Followers
C0124,,Female,Hindu,Rainy,,Medium,High,1785,3,Urban,Postgraduate,Sarees / Salwar Kameez,Dark,Solid,Wool,Social Media,0,Celebrities,Original Fit,Poor,Strong,215,Yes,266,3/7/2025 16:04,5/4/2023,80592,11,Price-Sensitive Young Fashionistas
C0125,26.0,Female,Muslim,Rainy,None,Medium,Low,1207,3,Rural,Graduate,Western Casual,Bright,Solid,Wool,Celebrity Trends,0,Social Media,Men's Wear,Poor,Strong,181,No,258,4/13/2025 2:45,5/5/2023,18110,23,Price-Sensitive Young Fashionistas
C0126,,Female,Hindu,,Christmas,High,,1450,2,Urban,Graduate,Formal Wear,Pastel,,Cotton,Social Media,2,Celebrities,,Excellent,Strong,212,No,381,5/9/2024 21:47,5/6/2023,89309,1,Comfort-First Traditional Buyers
C0127,,Male,Hindu,,None,Medium,Low,2234,2,Urban,Undergraduate,Party Wear,Pastel,,Cotton,E-Commerce Trends,0,Local Trends,Men's Wear,Good,Strong,205,No,288,7/5/2024 20:06,5/7/2023,37266,46,Price-Sensitive Young Fashionistas
C0128,43.0,Female,Muslim,Winter,Eid,High,Low,2510,3,Urban,Graduate,Sarees / Salwar Kameez,Bright,Checks,Silk,E-Commerce Trends,2,Social Media,,Poor,Moderate,169,No,340,4/12/2025 22:51,5/8/2023,62992,21,Comfort-First Traditional Buyers
C0129,59.0,Female,Muslim,Summer,None,High,,3601,4,Urban,High School,Formal Wear,,Checks,Cotton,Celebrity Trends,1,Social Media,Men's Wear,Excellent,Weak,202,No,235,5/11/2024 21:06,5/9/2023,92948,90,Festival-Driven High Spenders
C0130,30.0,Female,Hindu,Winter,None,Medium,Low,1307,2,Rural,Postgraduate,Hijab/Abaya,Dark,Printed,Silk,Celebrity Trends,0,,Original Fit,Good,Moderate,201,No,285,4/28/2025 5:33,5/10/2023,16910,36,Price-Sensitive Young Fashionistas
C0131,49.0,Female,Hindu,Rainy,None,Medium,High,2685,5,Urban,High School,Western Casual,Dark,Floral,Rayon,Social Media,1,Local Trends,Accessories,Average,Moderate,213,No,360,12/12/2024 0:26,5/11/2023,10206,54,Festival-Driven High Spenders
C0132,56.0,Female,Christian,Summer,None,High,Medium,1515,3,Urban,Postgraduate,Festive Wear,Pastel,,,E-Commerce Trends,2,Social Media,Original Fit,Average,Strong,197,No,313,2/5/2025 1:43,5/12/2023,97054,87,Comfort-First Traditional Buyers
C0133,49.0,Male,Christian,Rainy,Diwali,Medium,High,2038,4,Rural,Postgraduate,Indo-Western,Pastel,Printed,Wool,Traditional Media,0,Local Trends,Women's Wear,Excellent,Moderate,216,No,249,11/3/2024 4:34,5/13/2023,97897,57,Price-Sensitive Young Fashionistas
C0134,21.0,Female,Muslim,Rainy,Diwali,Low,High,3045,6,Urban,Postgraduate,Traditional,Dark,Checks,Cotton,Social Media,1,Celebrities,Men's Wear,Excellent,Strong,196,Yes,274,4/7/2025 15:48,5/14/2023,33419,1,Festival-Driven High Spenders
C0135,47.0,Male,,Winter,Diwali,Medium,Low,3447,4,Urban,Undergraduate,Casual/Formal,Neutral,Checks,Silk,Celebrity Trends,3,Celebrities,,,Moderate,184,No,336,6/13/2024 21:20,5/15/2023,60636,63,Seasonal Trend Followers
C0136,54.0,Male,Christian,Summer,Christmas,Low,Medium,1037,5,Rural,Undergraduate,Indo-Western,Dark,Solid,Cotton,E-Commerce Trends,2,Social Media,Original Fit,Average,Strong,202,Yes,381,9/25/2024 3:42,5/16/2023,60015,54,Comfort-First Traditional Buyers
C0137,40.0,Female,,Rainy,Christmas,Medium,Medium,610,4,Urban,Undergraduate,Indo-Western,Bright,Solid,Rayon,Social Media,2,Celebrities,Original Fit,,Strong,207,No,273,4/4/2025 7:02,5/17/2023,64268,55,Comfort-First Traditional Buyers
C0138,56.0,Male,,,Eid,Low,,2801,6,Urban,Postgraduate,Indo-Western,Pastel,Solid,Wool,E-Commerce Trends,3,Celebrities,Original Fit,Average,Moderate,202,No,324,3/17/2025 20:24,5/18/2023,97939,40,Seasonal Trend Followers
C0139,32.0,,,Summer,Diwali,Medium,Medium,2824,3,Urban,High School,Ethnic Wear,Bright,Printed,Silk,E-Commerce Trends,3,Social Media,Women's Wear,Average,Moderate,197,Yes,276,3/31/2025 4:46,5/19/2023,28141,15,Seasonal Trend Followers
C0140,46.0,Male,Muslim,Summer,Christmas,Medium,High,1552,2,Urban,Undergraduate,Western Casual,Bright,Floral,Wool,Local Culture,2,Local Trends,Women's Wear,Poor,Weak,194,No,239,6/13/2024 9:58,5/20/2023,90356,21,Comfort-First Traditional Buyers
C0141,53.0,Female,Christian,Rainy,None,High,,2208,6,Rural,High School,Western Casual,Pastel,Floral,,E-Commerce Trends,1,Social Media,Men's Wear,Good,Weak,166,No,301,5/2/2025 11:17,5/21/2023,81910,47,Festival-Driven High Spenders
C0142,30.0,Male,Hindu,Summer,None,Medium,High,3181,2,Rural,Undergraduate,Casual/Formal,Neutral,Printed,Silk,E-Commerce Trends,1,Celebrities,Men's Wear,Poor,,217,No,315,9/28/2024 9:33,5/22/2023,66044,73,Festival-Driven High Spenders
C0143,49.0,Female,Hindu,Rainy,Diwali,Medium,High,2978,6,Urban,Undergraduate,Sarees / Salwar Kameez,Dark,Checks,Wool,Traditional Media,3,Social Media,Accessories,Excellent,Moderate,199,No,267,2/28/2025 2:06,5/23/2023,77214,53,Seasonal Trend Followers
C0144,24.0,Female,Hindu,Summer,Eid,Medium,High,2439,6,Urban,Postgraduate,Traditional,Bright,Printed,,E-Commerce Trends,2,Social Media,Women's Wear,Poor,Moderate,200,No,335,9/17/2024 5:40,5/24/2023,43827,9,Comfort-First Traditional Buyers
C0145,39.0,Male,Christian,Winter,Eid,High,Medium,2293,3,Urban,High School,Festive Wear,Pastel,Checks,Cotton,Social Media,0,Celebrities,Original Fit,,Strong,185,Yes,355,3/9/2025 3:30,5/25/2023,65820,74,Price-Sensitive Young Fashionistas
C0146,45.0,Female,Christian,Rainy,None,Medium,Low,1326,3,Urban,Graduate,Fusion Wear,Bright,Printed,Wool,Traditional Media,2,Celebrities,Original Fit,,Weak,196,No,299,10/16/2024 13:38,5/26/2023,72623,52,Comfort-First Traditional Buyers
C0147,19.0,Female,Muslim,Rainy,Eid,High,Low,2020,7,Rural,Undergraduate,Hijab/Abaya,Dark,Printed,Wool,Traditional Media,0,,Accessories,Poor,Strong,206,Yes,299,6/10/2024 3:04,5/27/2023,91734,57,Price-Sensitive Young Fashionistas
C0148,59.0,,Christian,Summer,Diwali,Medium,Medium,1726,4,Rural,Graduate,Fusion Wear,Neutral,Printed,Wool,Local Culture,2,,Original Fit,Excellent,Strong,195,No,298,2/3/2025 13:19,5/28/2023,85450,26,Comfort-First Traditional Buyers
C0149,23.0,Male,Christian,Summer,None,Medium,Low,2035,6,Rural,High School,Fusion Wear,Neutral,Floral,,E-Commerce Trends,2,Celebrities,Accessories,Good,,200,Yes,319,3/16/2025 2:33,5/29/2023,32299,41,Comfort-First Traditional Buyers
C0150,45.0,Female,Hindu,Rainy,Christmas,High,Low,2150,5,Urban,High School,Fusion Wear,Neutral,Solid,Silk,Traditional Media,1,Celebrities,,Poor,Strong,207,No,217,10/29/2024 4:55,5/30/2023,53585,35,Festival-Driven High Spenders
C0151,,Female,Muslim,Summer,Christmas,Medium,High,2086,2,Urban,Postgraduate,Western Casual,Pastel,Printed,Rayon,Social Media,3,Celebrities,Women's Wear,Poor,Weak,174,No,355,4/20/2025 13:25,5/31/2023,74044,63,Seasonal Trend Followers
C0152,,Female,Christian,Winter,Eid,High,High,1712,2,Rural,Graduate,Sarees / Salwar Kameez,,Floral,Cotton,Local Culture,2,Celebrities,Accessories,Good,Strong,229,Yes,353,3/11/2025 19:03,6/1/2023,52557,25,Comfort-First Traditional Buyers
C0153,47.0,Female,Christian,Summer,None,High,Medium,1015,4,Urban,Graduate,Indo-Western,Neutral,Solid,Wool,Traditional Media,0,Celebrities,Original Fit,Excellent,Moderate,195,No,359,12/23/2024 3:55,6/2/2023,59080,90,Price-Sensitive Young Fashionistas
C0154,28.0,Male,Hindu,Winter,None,Medium,Medium,2040,5,Rural,High School,Casual/Formal,Dark,Solid,,Traditional Media,2,Local Trends,Accessories,Excellent,Moderate,198,No,323,9/30/2024 1:51,6/3/2023,12693,75,Comfort-First Traditional Buyers
C0155,45.0,Male,Hindu,Winter,Christmas,High,Low,1286,3,Rural,Graduate,Casual/Formal,Dark,Printed,Silk,Local Culture,2,,Men's Wear,Poor,Moderate,229,No,395,10/9/2024 22:46,6/4/2023,79163,38,Comfort-First Traditional Buyers
C0156,42.0,Female,Christian,Winter,None,Low,High,1945,5,Rural,Graduate,Fusion Wear,Pastel,Checks,Rayon,Traditional Media,0,Celebrities,Original Fit,Average,Weak,186,No,377,6/26/2024 18:07,6/5/2023,35939,2,Price-Sensitive Young Fashionistas
C0157,56.0,Male,Muslim,Winter,None,Medium,Medium,2003,3,Urban,High School,Formal Wear,,Checks,Wool,E-Commerce Trends,2,Social Media,Men's Wear,Poor,Strong,179,No,340,11/26/2024 10:39,6/6/2023,58925,7,Comfort-First Traditional Buyers
C0158,50.0,,Muslim,Winter,None,Medium,Medium,2607,2,Urban,Undergraduate,Party Wear,Dark,Checks,Silk,Social Media,1,Local Trends,Men's Wear,Good,Weak,178,No,321,7/14/2024 11:28,6/7/2023,52941,82,Festival-Driven High Spenders
C0159,18.0,Female,Hindu,Summer,Eid,Medium,Medium,4243,7,Urban,Undergraduate,Sarees / Salwar Kameez,,Printed,Cotton,Celebrity Trends,3,,Accessories,Good,Strong,174,Yes,260,6/14/2024 17:04,6/8/2023,31834,91,Seasonal Trend Followers
C0160,44.0,Female,Hindu,Winter,None,Medium,,2393,3,Rural,Graduate,Indo-Western,Dark,Checks,Cotton,Celebrity Trends,3,Social Media,Men's Wear,Good,Weak,216,Yes,283,4/12/2025 7:22,6/9/2023,28047,34,Seasonal Trend Followers
C0161,30.0,Female,Christian,Summer,Diwali,Medium,Medium,3263,6,Urban,Postgraduate,Traditional,Pastel,Floral,Wool,Celebrity Trends,1,Celebrities,Original Fit,Poor,Weak,214,No,231,2/4/2025 19:50,6/10/2023,36105,91,Festival-Driven High Spenders
C0162,58.0,Female,Hindu,,Eid,Medium,Medium,2162,3,Urban,Postgraduate,Western Casual,Neutral,Floral,Wool,Traditional Media,0,Celebrities,Men's Wear,Poor,Strong,180,No,264,12/10/2024 23:36,6/11/2023,85766,17,Price-Sensitive Young Fashionistas
C0163,20.0,,Christian,Rainy,None,Medium,,1753,4,Urban,Undergraduate,Casual/Formal,Bright,Floral,Rayon,Traditional Media,0,Celebrities,Men's Wear,Excellent,Weak,205,No,367,5/30/2024 14:59,6/12/2023,25707,43,Price-Sensitive Young Fashionistas
C0164,56.0,,Muslim,,None,High,High,1984,5,Urban,Undergraduate,Casual/Formal,Neutral,Floral,Rayon,Social Media,2,Celebrities,Accessories,,Strong,210,No,236,7/28/2024 3:16,6/13/2023,31976,59,Comfort-First Traditional Buyers
C0165,23.0,Female,Muslim,Rainy,Diwali,High,High,3252,2,Rural,Undergraduate,Ethnic Wear,Neutral,Solid,Wool,Traditional Media,1,Celebrities,Men's Wear,Poor,Moderate,191,No,364,12/4/2024 8:31,6/14/2023,54262,51,Festival-Driven High Spenders
C0166,25.0,Male,Christian,Winter,Eid,Medium,Medium,2941,5,Urban,Postgraduate,Fusion Wear,Pastel,Floral,Silk,E-Commerce Trends,3,Celebrities,Women's Wear,Excellent,Moderate,211,No,327,11/1/2024 21:21,6/15/2023,33776,54,Seasonal Trend Followers
C0167,44.0,Male,Hindu,Winter,Christmas,Medium,High,1663,7,Rural,Graduate,Festive Wear,Dark,Checks,Rayon,Celebrity Trends,0,Celebrities,Accessories,Poor,Moderate,195,No,317,10/17/2024 7:28,6/16/2023,40080,24,Price-Sensitive Young Fashionistas
C0168,,Female,Muslim,Winter,Christmas,Medium,High,2154,5,Rural,Graduate,Indo-Western,Dark,Printed,Wool,Local Culture,0,Local Trends,Accessories,Excellent,,193,No,237,12/3/2024 10:28,6/17/2023,76842,25,Price-Sensitive Young Fashionistas
C0169,,Female,,Rainy,Eid,Medium,High,2720,2,Rural,Undergraduate,Traditional,Pastel,Checks,Rayon,Traditional Media,2,Local Trends,Original Fit,Excellent,Moderate,217,No,296,8/7/2024 15:09,6/18/2023,71373,71,Comfort-First Traditional Buyers
C0170,50.0,Male,,Rainy,,Medium,,2553,4,Rural,Undergraduate,Hijab/Abaya,Pastel,Floral,Wool,Celebrity Trends,1,Celebrities,Original Fit,Average,Strong,211,No,280,1/20/2025 1:40,6/19/2023,16776,52,Festival-Driven High Spenders
C0171,59.0,Male,Christian,,None,High,,2559,5,Urban,High School,Sarees / Salwar Kameez,Pastel,Solid,Cotton,Social Media,2,Celebrities,,Poor,Moderate,179,No,264,10/27/2024 4:07,6/20/2023,65016,70,Comfort-First Traditional Buyers
C0172,41.0,Male,Christian,Summer,Christmas,Medium,,1627,2,Rural,High School,Formal Wear,Pastel,Floral,Wool,Social Media,2,Local Trends,Original Fit,Excellent,,200,No,249,3/19/2025 11:52,6/21/2023,19474,88,Comfort-First Traditional Buyers
C0173,32.0,Male,Christian,Winter,Christmas,High,,1577,6,Rural,Graduate,Indo-Western,Pastel,Printed,Cotton,Celebrity Trends,2,,Women's Wear,Good,Weak,192,Yes,238,10/17/2024 12:58,6/22/2023,68053,33,Comfort-First Traditional Buyers
C0174,49.0,Female,Muslim,Rainy,,High,Medium,1814,5,Urban,Undergraduate,Party Wear,,Checks,Rayon,Traditional Media,0,Local Trends,Accessories,,Strong,195,Yes,278,4/23/2025 14:33,6/23/2023,31959,49,Price-Sensitive Young Fashionistas
C0175,49.0,,Hindu,,Diwali,High,Low,2896,6,Urban,Graduate,Western Casual,,Printed,Wool,Local Culture,1,Celebrities,Men's Wear,,Weak,222,No,347,10/21/2024 13:27,6/24/2023,15530,29,Festival-Driven High Spenders
C0176,41.0,Female,Hindu,Rainy,Christmas,Medium,High,3051,3,Rural,Graduate,Indo-Western,Neutral,Printed,,E-Commerce Trends,1,Social Media,Original Fit,Average,Weak,192,No,275,6/6/2024 2:27,6/25/2023,13748,63,Festival-Driven High Spenders
C0177,58.0,Female,Hindu,Rainy,Diwali,Medium,Low,1765,4,Urban,High School,Ethnic Wear,Neutral,Printed,Cotton,Celebrity Trends,0,Social Media,,Excellent,Strong,232,No,395,2/13/2025 19:01,6/26/2023,23545,22,Price-Sensitive Young Fashionistas
C0178,29.0,Female,Muslim,Rainy,Eid,Low,High,1853,6,Urban,Graduate,Festive Wear,Dark,,Wool,Traditional Media,2,Social Media,Original Fit,,,205,No,391,2/21/2025 12:41,6/27/2023,76199,26,Comfort-First Traditional Buyers
C0179,56.0,Female,Muslim,Winter,None,Low,Low,2778,5,Rural,Undergraduate,Formal Wear,Bright,Floral,Rayon,Local Culture,1,Social Media,Men's Wear,Poor,,191,Yes,219,3/9/2025 13:06,6/28/2023,44766,28,Festival-Driven High Spenders
C0180,19.0,Male,Muslim,Rainy,Christmas,Low,Low,1144,2,Rural,Graduate,Ethnic Wear,,Printed,Cotton,E-Commerce Trends,2,Celebrities,Original Fit,Poor,Moderate,207,No,259,10/18/2024 23:09,6/29/2023,83530,85,Comfort-First Traditional Buyers
C0181,20.0,Female,,,None,High,Low,1870,4,Urban,High School,Sarees / Salwar Kameez,Dark,Checks,Rayon,Local Culture,0,Social Media,Men's Wear,Excellent,Strong,213,No,264,4/18/2025 19:23,6/30/2023,71087,49,Price-Sensitive Young Fashionistas
C0182,54.0,Male,Muslim,Winter,None,Medium,Medium,2199,7,Rural,High School,Western Casual,Bright,Solid,Silk,Local Culture,3,Local Trends,Accessories,Good,Strong,177,No,346,3/24/2025 14:47,7/1/2023,78840,71,Seasonal Trend Followers
C0183,34.0,Male,Hindu,Rainy,Christmas,Medium,,1805,2,Urban,Undergraduate,Festive Wear,Bright,,Cotton,Traditional Media,2,Local Trends,Accessories,,Strong,171,No,284,12/24/2024 13:23,7/2/2023,64384,81,Comfort-First Traditional Buyers
C0184,19.0,,,Winter,Christmas,High,Low,3125,4,Urban,Postgraduate,Western Casual,Dark,Solid,Cotton,Traditional Media,1,Social Media,Accessories,Excellent,Weak,198,No,352,6/18/2024 10:43,7/3/2023,61005,84,Festival-Driven High Spenders
C0185,19.0,Male,Muslim,,Eid,Medium,Low,2625,2,Urban,Graduate,Sarees / Salwar Kameez,Bright,Checks,Cotton,Social Media,2,Local Trends,Women's Wear,Excellent,Strong,194,Yes,359,11/9/2024 6:01,7/4/2023,56576,49,Comfort-First Traditional Buyers
C0186,45.0,Male,Hindu,Summer,Diwali,Medium,High,2040,5,Urban,Graduate,Party Wear,Dark,Floral,Wool,Social Media,0,Celebrities,Men's Wear,Average,Strong,183,No,262,11/7/2024 13:20,7/5/2023,49353,20,Price-Sensitive Young Fashionistas
C0187,40.0,Female,Muslim,Summer,Diwali,Low,Low,1475,5,Urban,Postgraduate,Formal Wear,Neutral,Printed,Wool,E-Commerce Trends,2,Social Media,Original Fit,Poor,Strong,205,No,219,6/20/2024 10:47,7/6/2023,72003,86,Comfort-First Traditional Buyers
C0188,,Male,Hindu,Rainy,None,Medium,High,2265,2,Urban,Postgraduate,Traditional,Dark,Floral,Wool,E-Commerce Trends,1,Social Media,Original Fit,Excellent,Moderate,176,No,256,6/4/2024 2:05,7/7/2023,93211,92,Festival-Driven High Spenders
C0189,49.0,Female,Hindu,Summer,Christmas,High,Low,1955,5,Rural,Undergraduate,Hijab/Abaya,Bright,Checks,Silk,Social Media,0,Celebrities,Original Fit,,Strong,174,No,310,6/5/2024 0:50,7/8/2023,62733,63,Price-Sensitive Young Fashionistas
C0190,50.0,Male,,Winter,Eid,Medium,Low,3013,7,Urban,High School,Hijab/Abaya,Neutral,Printed,Silk,Traditional Media,3,Local Trends,,,Weak,209,Yes,293,1/19/2025 22:35,7/9/2023,75318,61,Seasonal Trend Followers
C0191,18.0,,Christian,Summer,Eid,High,Medium,2200,6,Urban,High School,Western Casual,,Solid,Cotton,Social Media,0,Celebrities,Women's Wear,Average,Strong,195,Yes,238,6/10/2024 14:47,7/10/2023,99474,49,Price-Sensitive Young Fashionistas
